NCT02915744	1:46:treatment,54:61:upper_bound	Enzyme-inducing anti-epileptic drugs (EIAEDs) within 14 days of randomization
NCT02915744	1:7:gender	Female
NCT02915744	1:4:chronic_disease	HIV
NCT02915744	14:32:treatment,68:76:upper_bound	Last dose of anticancer therapy must have been administered within 6 months of the date of randomization into this study
NCT02915744	1:14:treatment,22:35:upper_bound	Major surgery within 28 days prior to randomization
NCT02915744	7:17:cancer,30:43:cancer,97:110:lower_bound,114:127:treatment	Prior malignancy (other than breast cancer) unless diagnosed and definitively treated more than 5 years prior to randomization
NCT02915744	1:16:treatment,22:30:treatment	Prior treatment with NKTR-102
NCT02915744	19:44:chronic_disease	Significant known cardiovascular impairment
NCT02915744	1:6:gender,45:99:contraception_consent,143:151:upper_bound	Women of childbearing potential (WCBP) must agree to use highly effective methods of birth control throughout the duration of the study until 6 months following the last dose of study drug
NCT02915744	1:4:age,7:15:lower_bound	age ≥ 18 years
NCT02915744	12:28:cancer	history of brain metastases that are non-progressing
NCT02915744	1:5:gender	male
NCT02915744	1:21:pregnancy	plan to get pregnant
NCT02915744	1:9:pregnancy	pregnant
NCT02915744	1:14:treatment,36:47:treatment,39:47:treatment,66:84:treatment,94:107:treatment,111:117:treatment,123:135:treatment,137:156:treatment	prior therapy (administered in the neoadjuvant, adjuvant, and/or metastatic setting) with an anthracycline, a taxane, and capecitabine (prior anthracycline can be omitted if not medically appropriate or contraindicated for the patient)
NCT02915744	1:13:chronic_disease	tuberculosis
NCT02914834	1:5:chronic_disease	COPD causing pain or associated symptoms
NCT02914834	10:18:lower_bound,22:25:age	at least 21 years of age
NCT02914834	1:23:chronic_disease	autoimmune dysfunction
NCT02914834	1:29:treatment	concomitant physical therapy
NCT02914834	1:7:gender	female sex
NCT02914834	40:53:chronic_disease,67:75:lower_bound	medical confirmation of a diagnosis of stable angina for at least 6 months
NCT02914834	1:10:pregnancy	pregnancy
NCT02914834	8:15:treatment	use of steroid medications
NCT02914561	1:25:chronic_disease,22:24:chronic_disease	Active tuberculosis (TB) or history of latent TB that has not been treated
NCT02914561	26:28:chronic_disease,37:59:chronic_disease,61:88:chronic_disease,90:98:chronic_disease,100:120:chronic_disease	Current complications of CD such as symptomatic strictures, severe rectal/anal stenosis, fistulae, short bowel syndrome, etc
NCT02914561	25:27:chronic_disease,63:71:lower_bound	Documented diagnosis of CD with a minimum disease duration of 3 months with involvement of the ileum and/or colon at a minimum, as determined by histopathology and endoscopic assessment
NCT02914561	1:6:gender	Males
NCT02914561	13:31:chronic_disease,33:54:chronic_disease,56:72:chronic_disease,74:91:chronic_disease,96:112:chronic_disease	Presence of ulcerative colitis, indeterminate colitis, ischemic colitis, fulminant colitis, or toxic mega-colon
NCT02914561	106:107:lower_bound,162:171:treatment,201:216:treatment,218:234:treatment,236:282:treatment,287:298:treatment	Previously demonstrated an inadequate clinical response, loss of response to, or intolerance to at least 1 of the following agents (depending on current country treatment recommendations/guidelines): corticosteroids, immunomodulators, tumor necrosis factor alpha (TNFa) antagonists, or vedolizumab
NCT02914561	1:5:age,6:8:lower_bound,12:20:upper_bound	ages 18 to 75 years
NCT02914561	15:22:gender	non-lactating females
NCT02914509	55:76:treatment	A history of an inadequate response or no response to topical prostaglandin
NCT02914509	25:44:chronic_disease,53:75:clinical_variable,76:83:lower_bound,98:117:chronic_disease,126:143:chronic_disease,181:206:chronic_disease	Documented diagnosis of ocular hypertension with an open angle of Schaffer Grade 3 or greater or open-angle glaucoma without pseudoexfoliation or pigment dispersion or evidence of traumatic angle recession
NCT02914509	55:65:allergy_name,73:86:allergy_name,88:99:allergy_name	Known or suspected allergy and/or hypersensitivity to travoprost or any prostaglandin, fluorescein, or to any component of the study products
NCT02914483	8:25:chronic_disease	Active suicidal ideation (PHQ-9 item #9 or otherwise reported during screening)
NCT02914483	1:15:chronic_disease,54:56:chronic_disease	Acute ischemic symptoms compatible with diagnosis of MI
NCT02914483	50:55:clinical_variable,58:60:lower_bound	Moderately severe or severe depressive symptoms (PHQ-9 ≥ 15)
NCT02914483	1:12:clinical_variable,14:15:lower_bound,19:26:upper_bound,49:51:chronic_disease	PSS-4 score ≥6 at 2 month follow up visit after MI
NCT02914483	1:21:clinical_variable,26:29:lower_bound	ST segment elevation of ≥1mm on 2 contiguous ECG leads
NCT02914483	1:36:chronic_disease	acute exacerbation of heart failure
NCT02914483	1:19:chronic_disease	anginal equivalent symptoms at rest
NCT02914483	1:15:chronic_disease	cardiac trauma
NCT02914483	26:40:chronic_disease	chronic elevation due to kidney disease
NCT02914483	1:19:chronic_disease	pulmonary embolism
NCT02914171	1:9:lower_bound	10 years and older
NCT02914171	1:4:age,5:13:lower_bound,17:25:upper_bound	Age 6 months to 30 years
NCT02914171	1:18:chronic_disease	Cardiac condition requiring emergency procedure
NCT02914171	1:16:gender	Female subjects
NCT02914171	29:49:treatment,102:116:treatment	Individuals able to undergo bone marrow aspirate according to clinical consultation with Hematology (cell treatment group only)
NCT02914171	23:42:treatment,58:74:treatment	Individuals requiring cavopulmonary shunt at the time of surgical Ebstein repair
NCT02914171	156:179:treatment	Individuals who have other clinical concerns as documented by a site investigator that could reasonably increase the risk of complications during or after surgical Ebstein repair
NCT02914171	17:22:clinical_variable,33:38:lower_bound	Individuals who weigh more than 90 kg
NCT02914171	18:36:chronic_disease	Individuals with bleeding disorders
NCT02914171	26:37:treatment	Individuals with current IV inotrope requirements
NCT02914171	29:51:chronic_disease	Individuals with history of ventricular arrhythmia or new onset ventricular arrhythmia after enrollment that requires medical management
NCT02914171	18:53:chronic_disease	Individuals with preoperative ventricular arrhythmia requiring medical management
NCT02914171	18:35:chronic_disease,39:67:chronic_disease,73:103:chronic_disease	Individuals with pulmonary atresia or atrioventricular discordance with ventriculoarterial discordance
NCT02914171	18:41:chronic_disease	Individuals with severe chronic diseases
NCT02914171	50:63:upper_bound,67:89:treatment	Individuals with the following conditions within 60 days prior to Ebstein repair surgery
NCT02914171	1:27:chronic_disease,38:68:chronic_disease	Multi-system organ failure including acute or chronic renal failure
NCT02914171	11:34:chronic_disease	extensive extra-cardiac syndromes
NCT02914171	16:22:cancer	history of any cancer
NCT02914171	12:22:chronic_disease	history of thrombosis
NCT02913612	1:2:lower_bound,3:10:upper_bound,21:24:age	0-84 days postnatal age at time of first study dose or when enrolled into the non-intervention cohort
NCT02913612	1:11:clinical_variable,13:33:upper_bound	Heart rate <100 beats per minute at screening visit
NCT02913612	29:51:chronic_disease	Hemodynamically significant cardiovascular disease, as determined by the investigator
NCT02913612	12:42:chronic_disease	History of Reactive Airways Disease (RAD)
NCT02913612	40:53:treatment,57:70:treatment	History of previous treatment with any pharmacologic or laser therapy for IH
NCT02913612	1:3:chronic_disease,18:34:treatment,47:73:clinical_variable,75:76:lower_bound	IH that requires systemic therapy (defined by dynamic complication scale >3)
NCT02913612	28:38:chronic_disease,53:60:treatment	Infants with more than one hemangioma that requires therapy
NCT02913612	42:79:chronic_disease	Known prenatal or postnatal diagnosis of 2nd/3rd degree atrioventricular block
NCT02913495	23:45:allergy_name	A contraindication to progesterone treatment
NCT02913495	11:26:clinical_variable,37:49:upper_bound	Estimated gestational age less than 24 0/7 weeks
NCT02913495	7:20:chronic_disease,34:44:treatment,54:74:chronic_disease	Major fetal anomaly diagnosed on ultrasound or known chromosomal disorder
NCT02913495	1:16:chronic_disease	Placenta previa
NCT02913495	48:57:pregnancy,66:72:lower_bound,73:85:upper_bound	Prior spontaneous preterm birth of a singleton pregnancy between 16 0/7-36 6/7 weeks
NCT02913495	1:8:chronic_disease	accreta
NCT02913495	10:26:chronic_disease	clinical chorioamnionitis, at the time of enrollment
NCT02913495	2:10:lower_bound	≥18 years old
NCT02913430	1:4:clinical_variable,7:13:upper_bound,31:46:cancer	ALP ≤ 5X ULN in patients with bone metastases
NCT02913430	1:4:clinical_variable,7:15:upper_bound	ALT ≤ 2.5X ULN
NCT02913430	1:4:clinical_variable,7:21:lower_bound	ANC ≥ 1500 cells/mm3
NCT02913430	1:4:clinical_variable,5:14:lower_bound	AST 1.5 X ULN
NCT02913430	69:76:upper_bound	Adequate bone marrow function as indicated by the following, within 14 days of enrollment
NCT02913430	47:49:clinical_variable,51:54:clinical_variable,59:63:clinical_variable,66:74:upper_bound	Adequate hemostatic function as determined by PT, INR and aPTT < 1.5X ULN (unless on therapeutic coagulation, in which case the adequate level of anticoagulation will be determined by the investigator)
NCT02913430	64:71:upper_bound	Adequate liver function, as indicated by the following, within 14 days of enrollment
NCT02913430	1:4:age,7:15:lower_bound	Age > 18 years
NCT02913430	44:152:contraception_consent	Agreement by the patient and/or partner to use highly effective, nonhormonal form of contraception or two effective forms of non-hormonal contraception
NCT02913430	1:17:cancer,93:100:lower_bound	Brain metastasis is allowed if previously treated, stable and off steroids for a minimum of 56 days
NCT02913430	1:24:clinical_variable,25:26:lower_bound,27:28:upper_bound	ECOG performance status 0-2
NCT02913430	11:12:lower_bound,28:45:treatment	More than 3 prior lines of endocrine therapy in the metastatic setting
NCT02913430	29:41:treatment	More than one prior line of chemotherapy in the metastatic setting
NCT02913430	77:96:treatment	Patients may be pre- or post-menopausal; pre-menopausal patients must be on ovarian suppression and must be adequately suppressed on LHRH agonists with estradiol levels in the post-menopausal range
NCT02913430	51:65:treatment,115:134:treatment	Patients may have been previously treated with an mTOR inhibitor or other investigational agent in addition to an aromatase inhibitor
NCT02913430	35:53:chronic_disease,55:64:chronic_disease,66:75:pregnancy	Patients may not have significant concurrent illness, infection, pregnancy or lactation
NCT02913430	71:84:cancer,93:96:clinical_variable,99:101:lower_bound,156:174:cancer	Patients must have histologically or cytologically confirmed invasive breast cancer that is ER+ (>1% staining) with radiographical or clinical evidence of metastatic disease
NCT02913430	40:51:treatment,59:67:treatment,69:81:treatment,85:103:treatment	Patients must have previously received palbociclib in the adjuvant, neo-adjuvant or metastatic setting
NCT02913430	36:53:cancer	Patients must not have a different active malignancy
NCT02913430	1:10:clinical_variable,13:31:lower_bound	Platelets ≥ 100,000 cells/ mm3
NCT02913430	24:42:pregnancy,52:83:contraception_consent,99:118:treatment	Premenopausal patients cannot be pregnant and must agree to adequate birth control in addition to ovarian suppression
NCT02913430	1:55:treatment	Prior therapy with tamoxifen in the metastatic setting
NCT02913430	1:31:treatment,113:120:lower_bound	Prior treatment with tamoxifen is allowed in the adjuvant setting provided that it was followed by a minimum of 2 years of an AI
NCT02913430	25:27:treatment,55:62:lower_bound	The minimum duration of AI in the adjuvant setting is 2 years
NCT02913430	33:84:treatment	There is no minimum duration of AI in the metastatic setting or neoadjuvant setting
NCT02913430	1:16:clinical_variable	Total bilirubin 1.5upper limit of normal (ULN)
NCT02913430	36:56:treatment	Washout of 2 weeks is required for aromatase inhibitors
NCT02913430	1:35:chronic_disease	cervical intraepithelial neoplasia
NCT02913430	1:11:clinical_variable,14:22:upper_bound	creatinine ≤ 1.5X ULN
NCT02913430	1:20:clinical_variable,23:31:upper_bound	lkaline phosphatase ≤ 2.5X ULN
NCT02913430	1:26:cancer	skin basal cell carcinoma
NCT02913430	1:29:cancer	skin squamous cell carcinoma
NCT02913404	1:4:bmi,13:15:lower_bound,16:18:upper_bound	BMI between 18-35
NCT02913404	1:9:pregnancy,10:17:gender	Pregnant females
NCT02913404	76:102:treatment	Subjects will be of generally good health and will have decided to undergo ACL reconstruction surgery and agreed to participate in the study (following informed consent procedures)
NCT02913404	10:27:treatment,31:40:treatment	Use of a quad tendon graft or BTB graft
NCT02913404	9:12:age,16:18:lower_bound,19:21:upper_bound	between age of 14-40
NCT02913404	11:40:clinical_variable,46:50:lower_bound	display a quantitative pivot shift test of >=3 mm lateral translation
NCT02913404	46:55:upper_bound	have a contralateral healthy knee and within 12 months of grade 3 injury to the ipsilateral ACL
NCT02913404	17:24:upper_bound	no greater than grade 2 injury to MCL or LCL and absence of PCL injury
NCT02912845	39:53:treatment,57:92:treatment	History of previous administration of rabies vaccine or human rabies immune globulin (HRIG)
NCT02912845	1:5:gender	male
NCT02912572	1:20:clinical_variable,22:63:upper_bound	AST(SGOT)/ALT(SGPT) ≤2.5 × institutional upper limit of normal
